NUM,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z
135,-3.81853,0.161957,3.29038,-3.90729,-23.7345,-6.31163,-2.06501,-2.52754,0.87366,-8.37054,-49.9416,-3.00354,1.98284,-1.7419,5.38475,3.56352,-45.8768,0.0159262
136,-3.81853,0.161957,3.29038,-3.90729,-23.7345,-6.31163,-2.06501,-2.52754,0.87366,-8.37054,-49.9416,-3.00354,1.98284,-1.7419,5.38475,3.56352,-45.8768,0.0159262
137,-3.81853,0.161957,3.29038,-3.90729,-23.7345,-6.31163,-2.06501,-2.52754,0.87366,-8.37054,-49.9416,-3.00354,1.98284,-1.7419,5.38475,3.56352,-45.8768,0.0159262
138,-3.81853,0.161957,3.29038,-3.90729,-23.7345,-6.31163,-2.06501,-2.52754,0.87366,-8.37054,-49.9416,-3.00354,1.98284,-1.7419,5.38475,3.56352,-45.8768,0.0159262
139,-3.81853,0.161957,3.29038,-3.90729,-23.7345,-6.31163,-2.06501,-2.52754,0.87366,-8.37054,-49.9416,-3.00354,1.98284,-1.7419,5.38475,3.56352,-45.8768,0.0159262
140,-3.81853,0.161957,3.29038,-3.90729,-23.7345,-6.31163,-2.06501,-2.52754,0.87366,-8.37054,-49.9416,-3.00354,1.98284,-1.7419,5.38475,3.56352,-45.8768,0.0159262
141,-0.627399,-10.961,3.69084,-24.0818,-21.2149,-6.90332,-1.49207,-3.64815,2.32045,-9.69913,-49.9866,-3.5642,1.66162,-16.0268,3.08468,2.56196,-46.808,0.873384
142,-0.627399,-10.961,3.69084,-24.0818,-21.2149,-6.90332,-1.49207,-3.64815,2.32045,-9.69913,-49.9866,-3.5642,1.66162,-16.0268,3.08468,2.56196,-46.808,0.873384
143,-0.692832,-10.9189,3.67645,-23.9847,-21.0741,-6.94519,-1.48678,-3.44082,1.8255,-9.93163,-49.7532,-4.07058,1.72302,-16.296,3.82117,2.51787,-46.8651,0.894412
144,-0.692832,-10.9189,3.67645,-23.9847,-21.0741,-6.94519,-1.48678,-3.44082,1.8255,-9.93163,-49.7532,-4.07058,1.72302,-16.296,3.82117,2.51787,-46.8651,0.894412
145,-0.692832,-10.9189,3.67645,-23.9847,-21.0741,-6.94519,-1.48678,-3.44082,1.8255,-9.93163,-49.7532,-4.07058,1.72302,-16.296,3.82117,2.51787,-46.8651,0.894412
146,-0.135151,-10.7566,3.44717,-23.8682,-20.9217,-7.19848,-1.85281,-3.48813,2.03585,-9.8096,-49.9014,-3.60027,1.77243,-16.3422,3.56369,2.23551,-46.8644,0.413453
147,-0.135151,-10.7566,3.44717,-23.8682,-20.9217,-7.19848,-1.85281,-3.48813,2.03585,-9.8096,-49.9014,-3.60027,1.77243,-16.3422,3.56369,2.23551,-46.8644,0.413453
148,-0.498854,-10.9521,3.76154,-24.1045,-20.8847,-7.41793,-1.73869,-3.55244,2.12284,-9.78899,-49.8185,-3.65797,1.90738,-16.1267,3.61122,2.29682,-46.823,0.305978
149,-0.498854,-10.9521,3.76154,-24.1045,-20.8847,-7.41793,-1.73869,-3.55244,2.12284,-9.78899,-49.8185,-3.65797,1.90738,-16.1267,3.61122,2.29682,-46.823,0.305978
150,-0.567275,-10.8567,3.35889,-23.7691,-21.2544,-6.13899,-1.61886,-3.46705,1.95829,-9.97577,-49.6781,-4.44814,1.5839,-16.2981,4.13895,2.44483,-46.8567,0.633907
151,-0.567275,-10.8567,3.35889,-23.7691,-21.2544,-6.13899,-1.61886,-3.46705,1.95829,-9.97577,-49.6781,-4.44814,1.5839,-16.2981,4.13895,2.44483,-46.8567,0.633907
152,-0.567275,-10.8567,3.35889,-23.7691,-21.2544,-6.13899,-1.61886,-3.46705,1.95829,-9.97577,-49.6781,-4.44814,1.5839,-16.2981,4.13895,2.44483,-46.8567,0.633907
153,-0.31683,-10.876,3.71623,-23.9422,-20.9368,-7.43303,-1.70781,-3.50213,1.74259,-9.8486,-49.7855,-3.7021,1.71621,-16.1502,4.08115,2.43083,-46.8292,0.432785
154,-0.31683,-10.876,3.71623,-23.9422,-20.9368,-7.43303,-1.70781,-3.50213,1.74259,-9.8486,-49.7855,-3.7021,1.71621,-16.1502,4.08115,2.43083,-46.8292,0.432785
155,-0.325553,-10.7989,3.77703,-23.8733,-20.9266,-7.79394,-2.14846,-3.51096,1.51964,-9.60311,-49.9818,-2.57366,1.77965,-16.254,4.25249,2.31559,-46.7992,0.0579973
156,-0.325553,-10.7989,3.77703,-23.8733,-20.9266,-7.79394,-2.14846,-3.51096,1.51964,-9.60311,-49.9818,-2.57366,1.77965,-16.254,4.25249,2.31559,-46.7992,0.0579973
157,-0.325553,-10.7989,3.77703,-23.8733,-20.9266,-7.79394,-2.14846,-3.51096,1.51964,-9.60311,-49.9818,-2.57366,1.77965,-16.254,4.25249,2.31559,-46.7992,0.0579973
158,-0.409557,-11.0116,3.59955,-24.2682,-20.8539,-7.39263,-2.31862,-3.33237,1.43975,-9.49887,-49.8854,-2.86568,2.0418,-16.3599,4.70136,2.335,-46.7744,0.137231
159,-0.409557,-11.0116,3.59955,-24.2682,-20.8539,-7.39263,-2.31862,-3.33237,1.43975,-9.49887,-49.8854,-2.86568,2.0418,-16.3599,4.70136,2.335,-46.7744,0.137231
160,-0.411651,-10.8131,3.58102,-23.823,-20.9695,-7.08156,-1.65858,-3.48123,1.81176,-9.85097,-49.7498,-3.81225,1.76154,-16.3049,4.06441,2.25153,-46.8382,0.147053
161,-0.411651,-10.8131,3.58102,-23.823,-20.9695,-7.08156,-1.65858,-3.48123,1.81176,-9.85097,-49.7498,-3.81225,1.76154,-16.3049,4.06441,2.25153,-46.8382,0.147053
162,-0.411651,-10.8131,3.58102,-23.823,-20.9695,-7.08156,-1.65858,-3.48123,1.81176,-9.85097,-49.7498,-3.81225,1.76154,-16.3049,4.06441,2.25153,-46.8382,0.147053
163,-0.380318,-10.7449,3.54023,-23.7805,-20.8884,-7.25123,-1.92549,-3.59813,1.53259,-9.90195,-49.8014,-3.31432,2.07192,-16.1726,4.10387,2.20717,-46.838,-0.322197
164,-0.360633,-10.9365,3.68019,-24.0924,-20.9845,-7.28905,-2.12974,-3.3926,1.60374,-9.5973,-49.9055,-3.05526,2.0621,-16.2176,3.90955,2.22045,-46.8638,0.00193566
165,-0.360633,-10.9365,3.68019,-24.0924,-20.9845,-7.28905,-2.12974,-3.3926,1.60374,-9.5973,-49.9055,-3.05526,2.0621,-16.2176,3.90955,2.22045,-46.8638,0.00193566
166,-0.360633,-10.9365,3.68019,-24.0924,-20.9845,-7.28905,-2.12974,-3.3926,1.60374,-9.5973,-49.9055,-3.05526,2.0621,-16.2176,3.90955,2.22045,-46.8638,0.00193566
167,-0.586083,-10.8766,3.62305,-23.8742,-21.0108,-6.96018,-1.80858,-3.57048,1.8674,-9.89938,-49.7425,-3.83518,1.83149,-16.1054,3.87357,2.30593,-46.8324,0.0455316
168,-0.586083,-10.8766,3.62305,-23.8742,-21.0108,-6.96018,-1.80858,-3.57048,1.8674,-9.89938,-49.7425,-3.83518,1.83149,-16.1054,3.87357,2.30593,-46.8324,0.0455316
169,0.368647,-10.8441,3.7591,-24.1761,-20.733,-8.37973,-2.22063,-3.47881,1.38113,-9.70476,-50.0085,-2.551,1.66281,-16.2621,4.14356,2.47425,-46.8788,0.610363
170,0.368647,-10.8441,3.7591,-24.1761,-20.733,-8.37973,-2.22063,-3.47881,1.38113,-9.70476,-50.0085,-2.551,1.66281,-16.2621,4.14356,2.47425,-46.8788,0.610363
171,0.0512266,-10.8776,3.91369,-24.2055,-20.6532,-8.5392,-1.92964,-3.53935,1.62494,-9.71224,-49.9843,-2.7749,1.83451,-16.1038,3.67162,2.39164,-46.8696,0.397062
172,0.0512266,-10.8776,3.91369,-24.2055,-20.6532,-8.5392,-1.92964,-3.53935,1.62494,-9.71224,-49.9843,-2.7749,1.83451,-16.1038,3.67162,2.39164,-46.8696,0.397062
173,-0.358135,-10.9401,3.70944,-24.0617,-20.9492,-7.35026,-1.87714,-3.50619,1.79136,-9.77201,-49.8227,-3.43099,1.662,-16.1382,3.89483,2.35849,-46.8276,0.363851
174,-0.358135,-10.9401,3.70944,-24.0617,-20.9492,-7.35026,-1.87714,-3.50619,1.79136,-9.77201,-49.8227,-3.43099,1.662,-16.1382,3.89483,2.35849,-46.8276,0.363851
175,-0.190461,-10.7631,3.62948,-23.8198,-20.8158,-7.64358,-1.47226,-3.37211,1.97771,-9.80888,-49.719,-4.25347,1.83985,-16.2136,3.79693,2.40804,-46.8658,0.710774
176,-0.190461,-10.7631,3.62948,-23.8198,-20.8158,-7.64358,-1.47226,-3.37211,1.97771,-9.80888,-49.719,-4.25347,1.83985,-16.2136,3.79693,2.40804,-46.8658,0.710774
177,-0.190461,-10.7631,3.62948,-23.8198,-20.8158,-7.64358,-1.47226,-3.37211,1.97771,-9.80888,-49.719,-4.25347,1.83985,-16.2136,3.79693,2.40804,-46.8658,0.710774
178,-0.433737,-10.8987,3.76158,-24.0305,-20.886,-7.59883,-1.71353,-3.51634,1.93477,-9.92393,-49.8589,-3.80861,1.48599,-16.2278,3.65886,2.52809,-46.8828,0.947246
179,-0.609297,-10.9768,3.58457,-24.0952,-20.9935,-6.87386,-1.55467,-3.48289,1.90376,-9.79577,-49.7893,-3.93715,1.82177,-16.2041,3.94031,2.34411,-46.8534,0.279191
180,-0.609297,-10.9768,3.58457,-24.0952,-20.9935,-6.87386,-1.55467,-3.48289,1.90376,-9.79577,-49.7893,-3.93715,1.82177,-16.2041,3.94031,2.34411,-46.8534,0.279191
181,-0.280169,-10.8804,3.5683,-24.017,-21.0257,-7.21527,-1.89939,-3.53977,2.12796,-9.77684,-49.9028,-3.63893,1.7567,-16.2507,3.9182,2.551,-46.788,0.897708
182,-0.280169,-10.8804,3.5683,-24.017,-21.0257,-7.21527,-1.89939,-3.53977,2.12796,-9.77684,-49.9028,-3.63893,1.7567,-16.2507,3.9182,2.551,-46.788,0.897708
183,-0.280169,-10.8804,3.5683,-24.017,-21.0257,-7.21527,-1.89939,-3.53977,2.12796,-9.77684,-49.9028,-3.63893,1.7567,-16.2507,3.9182,2.551,-46.788,0.897708
184,-0.882506,-10.8282,3.49656,-23.6503,-21.3028,-6.20604,-1.55649,-3.50116,1.90922,-9.834,-49.7244,-4.03642,1.86226,-16.178,4.10669,2.37238,-46.7979,0.245338
185,-0.882506,-10.8282,3.49656,-23.6503,-21.3028,-6.20604,-1.55649,-3.50116,1.90922,-9.834,-49.7244,-4.03642,1.86226,-16.178,4.10669,2.37238,-46.7979,0.245338
186,-0.882506,-10.8282,3.49656,-23.6503,-21.3028,-6.20604,-1.55649,-3.50116,1.90922,-9.834,-49.7244,-4.03642,1.86226,-16.178,4.10669,2.37238,-46.7979,0.245338
187,-0.882506,-10.8282,3.49656,-23.6503,-21.3028,-6.20604,-1.55649,-3.50116,1.90922,-9.834,-49.7244,-4.03642,1.86226,-16.178,4.10669,2.37238,-46.7979,0.245338
188,-0.882506,-10.8282,3.49656,-23.6503,-21.3028,-6.20604,-1.55649,-3.50116,1.90922,-9.834,-49.7244,-4.03642,1.86226,-16.178,4.10669,2.37238,-46.7979,0.245338
189,-0.882506,-10.8282,3.49656,-23.6503,-21.3028,-6.20604,-1.48474,11.4542,3.0829,-8.62277,-48.9974,-4.58379,1.79052,-31.1333,2.93301,1.16115,-47.5249,0.792706
190,-0.882506,-10.8282,3.49656,-23.6503,-21.3028,-6.20604,-1.48474,11.4542,3.0829,-8.62277,-48.9974,-4.58379,1.79052,-31.1333,2.93301,1.16115,-47.5249,0.792706
191,-2.70863,25.5754,7.02816,2.77624,-23.9187,-12.0208,0.102748,-24.5512,-0.247238,-34.7731,-46.4215,1.84728,2.02915,-31.5316,2.73156,0.884898,-47.4849,0.176407
192,-2.70863,25.5754,7.02816,2.77624,-23.9187,-12.0208,0.102748,-24.5512,-0.247238,-34.7731,-46.4215,1.84728,2.02915,-31.5316,2.73156,0.884898,-47.4849,0.176407
193,2.48938,-25.4037,2.09687,-41.0364,-0.388911,-3.03867,1.03785,-31.777,0.762953,-44.2445,-39.7662,-5.11661,1.69847,-31.6099,2.93354,1.07991,-47.4842,0.826694
194,2.48938,-25.4037,2.09687,-41.0364,-0.388911,-3.03867,1.03785,-31.777,0.762953,-44.2445,-39.7662,-5.11661,1.69847,-31.6099,2.93354,1.07991,-47.4842,0.826694
195,2.92047,-25.5836,1.50832,-40.8014,1.08777,-4.26622,1.18766,-32.1173,0.519277,-44.7449,-39.4845,-5.22943,1.32033,-31.6856,3.03929,1.16943,-47.5724,1.05926
196,2.92047,-25.5836,1.50832,-40.8014,1.08777,-4.26622,1.18766,-32.1173,0.519277,-44.7449,-39.4845,-5.22943,1.32033,-31.6856,3.03929,1.16943,-47.5724,1.05926
197,2.92047,-25.5836,1.50832,-40.8014,1.08777,-4.26622,1.18766,-32.1173,0.519277,-44.7449,-39.4845,-5.22943,1.32033,-31.6856,3.03929,1.16943,-47.5724,1.05926
198,2.68123,-25.8551,1.78609,-41.0341,1.39687,-4.15478,1.29304,-32.1178,0.501963,-44.684,-39.2273,-5.61967,1.79471,-31.6128,2.77797,1.047,-47.5255,0.601252
199,2.68123,-25.8551,1.78609,-41.0341,1.39687,-4.15478,1.29304,-32.1178,0.501963,-44.684,-39.2273,-5.61967,1.79471,-31.6128,2.77797,1.047,-47.5255,0.601252
200,2.72226,-25.7202,1.73511,-40.9102,1.28353,-4.19258,1.10456,-32.132,0.404206,-44.6636,-39.3222,-5.12799,1.93586,-31.6096,2.72844,0.964107,-47.5464,0.420042
201,2.72226,-25.7202,1.73511,-40.9102,1.28353,-4.19258,1.10456,-32.132,0.404206,-44.6636,-39.3222,-5.12799,1.93586,-31.6096,2.72844,0.964107,-47.5464,0.420042
202,2.94323,-25.7794,1.47924,-41.0121,1.48946,-4.26587,0.956382,-31.9763,0.309737,-44.5248,-39.4165,-4.84152,1.80014,-31.835,3.1349,0.814227,-47.536,0.298322
203,2.94323,-25.7794,1.47924,-41.0121,1.48946,-4.26587,0.956382,-31.9763,0.309737,-44.5248,-39.4165,-4.84152,1.80014,-31.835,3.1349,0.814227,-47.536,0.298322
204,2.84535,-25.6775,1.34092,-40.9308,0.753932,-3.33256,1.2463,-32.1069,0.472705,-44.6564,-39.3632,-5.30993,1.77999,-31.7478,3.03383,1.00283,-47.5255,0.654615
205,2.84535,-25.6775,1.34092,-40.9308,0.753932,-3.33256,1.2463,-32.1069,0.472705,-44.6564,-39.3632,-5.30993,1.77999,-31.7478,3.03383,1.00283,-47.5255,0.654615
206,2.84535,-25.6775,1.34092,-40.9308,0.753932,-3.33256,1.2463,-32.1069,0.472705,-44.6564,-39.3632,-5.30993,1.77999,-31.7478,3.03383,1.00283,-47.5255,0.654615
207,2.79246,-25.7937,1.41294,-41.1012,1.10683,-3.632,1.25256,-32.1657,0.548448,-44.7569,-39.3879,-5.40446,1.82383,-31.6889,3.17473,1.12014,-47.5385,0.848614
208,2.79246,-25.7937,1.41294,-41.1012,1.10683,-3.632,1.25256,-32.1657,0.548448,-44.7569,-39.3879,-5.40446,1.82383,-31.6889,3.17473,1.12014,-47.5385,0.848614
209,2.88726,-25.7482,1.54443,-41.0757,1.19367,-4.06098,1.16092,-32.0726,0.134727,-44.7277,-39.4666,-5.0217,1.71032,-31.7266,3.20683,1.15019,-47.6276,0.84329
210,2.88726,-25.7482,1.54443,-41.0757,1.19367,-4.06098,1.16092,-32.0726,0.134727,-44.7277,-39.4666,-5.0217,1.71032,-31.7266,3.20683,1.15019,-47.6276,0.84329
211,2.9324,-25.6838,1.40109,-40.9889,0.706675,-3.54451,1.34677,-32.1321,0.433169,-44.8893,-39.3508,-5.67402,1.27599,-31.6997,3.5216,1.34253,-47.6098,1.52743
212,2.9324,-25.6838,1.40109,-40.9889,0.706675,-3.54451,1.34677,-32.1321,0.433169,-44.8893,-39.3508,-5.67402,1.27599,-31.6997,3.5216,1.34253,-47.6098,1.52743
213,2.9324,-25.6838,1.40109,-40.9889,0.706675,-3.54451,1.34677,-32.1321,0.433169,-44.8893,-39.3508,-5.67402,1.27599,-31.6997,3.5216,1.34253,-47.6098,1.52743
214,2.80581,-25.7542,1.65672,-41.0103,1.19383,-4.11635,0.951487,-32.0282,0.300294,-44.4442,-39.4874,-4.67755,1.78509,-31.7341,3.32301,0.87403,-47.4725,0.220933
215,2.56411,-25.8131,1.58781,-41.0431,1.0575,-3.42598,1.29904,-32.0904,0.173732,-44.6858,-39.2004,-5.44778,1.95994,-31.7764,3.32091,1.00122,-47.524,0.439384
216,2.56411,-25.8131,1.58781,-41.0431,1.0575,-3.42598,1.29904,-32.0904,0.173732,-44.6858,-39.2004,-5.44778,1.95994,-31.7764,3.32091,1.00122,-47.524,0.439384
217,2.97361,-25.7135,1.45708,-40.9235,1.259,-4.13385,1.03127,-32.1824,0.402656,-44.7587,-39.3522,-5.04654,2.0237,-31.6524,2.9794,1.02486,-47.5347,0.563133
218,2.97361,-25.7135,1.45708,-40.9235,1.259,-4.13385,1.03127,-32.1824,0.402656,-44.7587,-39.3522,-5.04654,2.0237,-31.6524,2.9794,1.02486,-47.5347,0.563133
219,2.90447,-25.6796,1.24796,-40.9036,0.876088,-3.47737,1.55558,-32.1386,0.436741,-44.8662,-39.3183,-5.81578,1.21415,-31.6792,3.12222,1.24871,-47.5929,1.31986
220,2.90447,-25.6796,1.24796,-40.9036,0.876088,-3.47737,1.55558,-32.1386,0.436741,-44.8662,-39.3183,-5.81578,1.21415,-31.6792,3.12222,1.24871,-47.5929,1.31986
221,2.90447,-25.6796,1.24796,-40.9036,0.876088,-3.47737,1.55558,-32.1386,0.436741,-44.8662,-39.3183,-5.81578,1.21415,-31.6792,3.12222,1.24871,-47.5929,1.31986
222,2.68729,-25.8286,1.6525,-41.0977,0.919184,-3.50004,1.40043,-32.0635,0.263447,-44.6382,-39.2714,-5.49374,1.7454,-31.6515,3.20452,1.10886,-47.5469,0.79822
223,2.68729,-25.8286,1.6525,-41.0977,0.919184,-3.50004,1.40043,-32.0635,0.263447,-44.6382,-39.2714,-5.49374,1.7454,-31.6515,3.20452,1.10886,-47.5469,0.79822
224,2.87714,-25.747,1.39212,-41.0098,1.13531,-3.81353,0.890058,-32.0725,0.344362,-44.4927,-39.4844,-4.6401,1.86223,-31.7743,3.34006,0.917927,-47.46,0.336487
225,2.87714,-25.747,1.39212,-41.0098,1.13531,-3.81353,0.890058,-32.0725,0.344362,-44.4927,-39.4844,-4.6401,1.86223,-31.7743,3.34006,0.917927,-47.46,0.336487
226,2.84788,-25.8029,1.08332,-41.0942,0.799191,-2.94867,1.15887,-31.9545,0.224231,-44.4479,-39.4034,-5.14101,1.73733,-31.8327,3.63176,1.00321,-47.4802,0.591439
227,2.84788,-25.8029,1.08332,-41.0942,0.799191,-2.94867,1.15887,-31.9545,0.224231,-44.4479,-39.4034,-5.14101,1.73733,-31.8327,3.63176,1.00321,-47.4802,0.591439
228,2.84788,-25.8029,1.08332,-41.0942,0.799191,-2.94867,1.15887,-31.9545,0.224231,-44.4479,-39.4034,-5.14101,1.73733,-31.8327,3.63176,1.00321,-47.4802,0.591439
229,2.89161,-25.6989,1.21703,-40.9494,0.837829,-3.28596,1.42923,-32.2453,0.843607,-44.8649,-39.3055,-5.82812,1.59391,-31.6293,2.94323,1.16633,-47.5279,1.14252
230,2.97246,-25.6749,1.11533,-40.9869,0.999396,-3.57902,1.18134,-32.1467,0.474789,-44.7466,-39.5361,-5.14764,1.55333,-31.6693,3.25298,1.19792,-47.5638,1.09134
231,2.97246,-25.6749,1.11533,-40.9869,0.999396,-3.57902,1.18134,-32.1467,0.474789,-44.7466,-39.5361,-5.14764,1.55333,-31.6693,3.25298,1.19792,-47.5638,1.09134
232,2.97246,-25.6749,1.11533,-40.9869,0.999396,-3.57902,1.18134,-32.1467,0.474789,-44.7466,-39.5361,-5.14764,1.55333,-31.6693,3.25298,1.19792,-47.5638,1.09134
233,2.81484,-25.7295,1.18445,-41.0114,0.7845,-3.15823,1.10406,-31.9729,0.445653,-44.5217,-39.4349,-5.27782,1.6407,-31.7964,3.11275,1.03045,-47.5456,0.555751
234,2.81484,-25.7295,1.18445,-41.0114,0.7845,-3.15823,1.10406,-31.9729,0.445653,-44.5217,-39.4349,-5.27782,1.6407,-31.7964,3.11275,1.03045,-47.5456,0.555751
235,2.81484,-25.7295,1.18445,-41.0114,0.7845,-3.15823,1.10406,-31.9729,0.445653,-44.5217,-39.4349,-5.27782,1.6407,-31.7964,3.11275,1.03045,-47.5456,0.555751
236,2.81484,-25.7295,1.18445,-41.0114,0.7845,-3.15823,1.10406,-31.9729,0.445653,-44.5217,-39.4349,-5.27782,1.6407,-31.7964,3.11275,1.03045,-47.5456,0.555751
237,2.81484,-25.7295,1.18445,-41.0114,0.7845,-3.15823,1.10406,-31.9729,0.445653,-44.5217,-39.4349,-5.27782,1.6407,-31.7964,3.11275,1.03045,-47.5456,0.555751
238,2.81484,-25.7295,1.18445,-41.0114,0.7845,-3.15823,1.10406,-31.9729,0.445653,-44.5217,-39.4349,-5.27782,1.6407,-31.7964,3.11275,1.03045,-47.5456,0.555751
239,2.81484,-25.7295,1.18445,-41.0114,0.7845,-3.15823,-1.19719,-9.56451,0.976213,-42.2785,-38.5915,-5.13681,3.94195,-54.2048,2.58219,-1.21276,-48.389,0.41474
240,2.81484,-25.7295,1.18445,-41.0114,0.7845,-3.15823,-1.19719,-9.56451,0.976213,-42.2785,-38.5915,-5.13681,3.94195,-54.2048,2.58219,-1.21276,-48.389,0.41474
241,2.81484,-25.7295,1.18445,-41.0114,0.7845,-3.15823,-1.19719,-9.56451,0.976213,-42.2785,-38.5915,-5.13681,3.94195,-54.2048,2.58219,-1.21276,-48.389,0.41474
242,2.81484,-25.7295,1.18445,-41.0114,0.7845,-3.15823,-2.46694,-7.23991,-0.242849,-42.5738,-37.4616,-6.56882,5.2117,-56.5294,3.80125,-0.917468,-49.5189,1.84675
243,2.81484,-25.7295,1.18445,-41.0114,0.7845,-3.15823,-2.46694,-7.23991,-0.242849,-42.5738,-37.4616,-6.56882,5.2117,-56.5294,3.80125,-0.917468,-49.5189,1.84675
244,3.39642,-26.3078,1.22582,-42.4623,2.21113,-3.94986,1.72468,-32.3873,-0.884728,-45.0085,-38.5758,-3.57923,5.74276,-57.2401,4.86518,-1.68401,-49.1496,0.0459038
245,3.39642,-26.3078,1.22582,-42.4623,2.21113,-3.94986,1.72468,-32.3873,-0.884728,-45.0085,-38.5758,-3.57923,5.74276,-57.2401,4.86518,-1.68401,-49.1496,0.0459038
246,3.39642,-26.3078,1.22582,-42.4623,2.21113,-3.94986,1.72468,-32.3873,-0.884728,-45.0085,-38.5758,-3.57923,5.74276,-57.2401,4.86518,-1.68401,-49.1496,0.0459038
247,3.18599,-26.1566,0.943889,-42.3284,1.36359,-2.73402,1.56848,-32.3665,-0.682581,-44.9217,-38.4158,-3.61156,5.95183,-57.3436,4.90826,-1.89284,-48.9617,-0.42603
248,3.18599,-26.1566,0.943889,-42.3284,1.36359,-2.73402,1.56848,-32.3665,-0.682581,-44.9217,-38.4158,-3.61156,5.95183,-57.3436,4.90826,-1.89284,-48.9617,-0.42603
249,3.20778,-26.1981,1.33786,-42.0512,1.84859,-3.56537,1.73425,-32.3321,-1.08439,-44.6419,-38.2668,-3.70646,6.31732,-57.2623,4.63101,-2.04986,-48.7826,-1.01223
250,3.20778,-26.1981,1.33786,-42.0512,1.84859,-3.56537,1.73425,-32.3321,-1.08439,-44.6419,-38.2668,-3.70646,6.31732,-57.2623,4.63101,-2.04986,-48.7826,-1.01223
251,3.14471,-26.1802,0.931918,-42.2461,1.31389,-2.56055,1.80189,-32.5234,-0.726855,-45.0539,-38.0631,-4.25083,6.0072,-57.1306,4.81017,-1.78782,-48.9632,-0.451952
252,3.14471,-26.1802,0.931918,-42.2461,1.31389,-2.56055,1.80189,-32.5234,-0.726855,-45.0539,-38.0631,-4.25083,6.0072,-57.1306,4.81017,-1.78782,-48.9632,-0.451952
253,3.14471,-26.1802,0.931918,-42.2461,1.31389,-2.56055,1.80189,-32.5234,-0.726855,-45.0539,-38.0631,-4.25083,6.0072,-57.1306,4.81017,-1.78782,-48.9632,-0.451952
254,3.1348,-26.2602,1.10152,-42.2423,1.89803,-3.3561,1.72765,-32.2876,-1.12377,-44.5832,-38.6514,-3.32686,6.18573,-57.1861,4.84215,-1.9317,-48.849,-0.790465
255,3.1348,-26.2602,1.10152,-42.2423,1.89803,-3.3561,1.72765,-32.2876,-1.12377,-44.5832,-38.6514,-3.32686,6.18573,-57.1861,4.84215,-1.9317,-48.849,-0.790465
256,2.97427,-26.1593,0.874381,-42.3925,1.08705,-2.01618,1.6206,-32.5038,-0.582525,-44.8822,-38.4894,-3.54069,6.23245,-57.1824,4.43769,-1.90466,-48.8017,-0.821119
257,2.97427,-26.1593,0.874381,-42.3925,1.08705,-2.01618,1.6206,-32.5038,-0.582525,-44.8822,-38.4894,-3.54069,6.23245,-57.1824,4.43769,-1.90466,-48.8017,-0.821119
258,3.50353,-26.0657,1.07258,-41.8961,1.73498,-3.9082,1.66019,-32.3728,-0.818039,-44.8508,-38.2921,-3.77477,6.06608,-57.2523,4.78067,-1.91287,-48.9437,-0.587749
259,3.50353,-26.0657,1.07258,-41.8961,1.73498,-3.9082,1.66019,-32.3728,-0.818039,-44.8508,-38.2921,-3.77477,6.06608,-57.2523,4.78067,-1.91287,-48.9437,-0.587749
260,3.09518,-26.2211,1.12495,-42.3219,1.40787,-2.75777,1.96055,-32.2953,-0.854937,-44.742,-38.2862,-4.13859,6.0948,-57.2373,4.48824,-1.91059,-48.9533,-0.475854
261,3.09518,-26.2211,1.12495,-42.3219,1.40787,-2.75777,1.96055,-32.2953,-0.854937,-44.742,-38.2862,-4.13859,6.0948,-57.2373,4.48824,-1.91059,-48.9533,-0.475854
262,3.09518,-26.2211,1.12495,-42.3219,1.40787,-2.75777,1.96055,-32.2953,-0.854937,-44.742,-38.2862,-4.13859,6.0948,-57.2373,4.48824,-1.91059,-48.9533,-0.475854
263,3.18728,-26.1015,0.828193,-42.2432,0.98045,-2.39004,1.66747,-32.3447,-0.729992,-44.8414,-38.2254,-3.94463,6.01243,-57.3002,5.12129,-1.91657,-48.9135,-0.555948
264,3.18728,-26.1015,0.828193,-42.2432,0.98045,-2.39004,1.66747,-32.3447,-0.729992,-44.8414,-38.2254,-3.94463,6.01243,-57.3002,5.12129,-1.91657,-48.9135,-0.555948
265,3.33272,-26.0986,0.931566,-42.1625,1.29424,-3.07317,1.43667,-32.2726,-0.866602,-44.6674,-38.5168,-3.28604,6.13373,-57.3163,4.91731,-2.0351,-48.8323,-0.92599
266,3.33272,-26.0986,0.931566,-42.1625,1.29424,-3.07317,1.43667,-32.2726,-0.866602,-44.6674,-38.5168,-3.28604,6.13373,-57.3163,4.91731,-2.0351,-48.8323,-0.92599
267,3.33272,-26.0986,0.931566,-42.1625,1.29424,-3.07317,1.43667,-32.2726,-0.866602,-44.6674,-38.5168,-3.28604,6.13373,-57.3163,4.91731,-2.0351,-48.8323,-0.92599
268,3.11537,-26.2476,1.11308,-42.4768,1.33225,-2.68181,1.75287,-32.294,-0.932444,-44.6754,-38.4963,-3.63524,6.02345,-57.2462,4.61852,-1.91524,-48.906,-0.631415
269,3.11537,-26.2476,1.11308,-42.4768,1.33225,-2.68181,1.75287,-32.294,-0.932444,-44.6754,-38.4963,-3.63524,6.02345,-57.2462,4.61852,-1.91524,-48.906,-0.631415
